,Data,Nazwa,ISIN,Waluta,Kurs otwarcia,Kurs max,Kurs min,Kurs zamknięcia,Zmiana,Wolumen,Liczba Transakcji,Obrót,Liczba otwartych pozycji,Wartość otwartych pozycji,Cena nominalna
441,2017-09-25,11BIT,PL11BTS00015,PLN,190.0,190.9,180.0,184.3,-3.0,18909,439,3458.8,0,0,0
442,2017-09-26,11BIT,PL11BTS00015,PLN,183.0,187.15,182.0,185.0,0.38,5372,161,990.9,0,0,0
443,2017-09-27,11BIT,PL11BTS00015,PLN,184.5,187.85,184.5,184.5,-0.27,3565,110,662.86,0,0,0
444,2017-09-28,11BIT,PL11BTS00015,PLN,186.8,186.8,184.0,184.95,0.24,1276,75,235.82,0,0,0
445,2017-09-29,11BIT,PL11BTS00015,PLN,186.85,193.4,184.2,193.4,4.57,16904,248,3205.06,0,0,0
446,2017-10-02,11BIT,PL11BTS00015,PLN,195.0,196.0,190.15,193.35,-0.03,1736,108,337.46,0,0,0
447,2017-10-03,11BIT,PL11BTS00015,PLN,193.0,194.5,188.55,189.0,-2.25,9090,127,1758.37,0,0,0
448,2017-10-04,11BIT,PL11BTS00015,PLN,189.0,193.4,188.0,190.4,0.74,1572,65,299.75,0,0,0
449,2017-10-05,11BIT,PL11BTS00015,PLN,190.4,192.6,190.0,192.6,1.16,2707,81,519.08,0,0,0
450,2017-10-06,11BIT,PL11BTS00015,PLN,192.5,192.5,189.5,190.0,-1.35,738,54,140.44,0,0,0
451,2017-10-09,11BIT,PL11BTS00015,PLN,190.0,190.0,187.5,188.75,-0.66,888,74,167.3,0,0,0
452,2017-10-10,11BIT,PL11BTS00015,PLN,189.95,190.0,182.15,188.7,-0.03,3715,169,691.3,0,0,0
453,2017-10-11,11BIT,PL11BTS00015,PLN,189.5,189.5,186.05,187.45,-0.66,3623,88,679.63,0,0,0
454,2017-10-12,11BIT,PL11BTS00015,PLN,188.0,188.0,186.75,187.4,-0.03,2386,66,446.38,0,0,0
455,2017-10-13,11BIT,PL11BTS00015,PLN,187.0,189.7,186.05,188.0,0.32,1640,72,308.37,0,0,0
456,2017-10-16,11BIT,PL11BTS00015,PLN,188.0,188.0,185.2,187.0,-0.53,2105,88,393.67,0,0,0
457,2017-10-17,11BIT,PL11BTS00015,PLN,186.0,186.1,183.0,184.0,-1.6,4608,125,850.5,0,0,0
458,2017-10-18,11BIT,PL11BTS00015,PLN,184.0,185.2,180.15,182.3,-0.92,4392,179,798.73,0,0,0
459,2017-10-19,11BIT,PL11BTS00015,PLN,181.95,182.0,178.0,178.65,-2.0,5041,215,904.67,0,0,0
460,2017-10-20,11BIT,PL11BTS00015,PLN,178.0,179.45,172.5,175.35,-1.85,7674,293,1356.55,0,0,0
461,2017-10-23,11BIT,PL11BTS00015,PLN,176.0,178.0,175.6,175.7,0.2,2020,111,357.22,0,0,0
462,2017-10-24,11BIT,PL11BTS00015,PLN,175.55,175.55,165.7,167.95,-4.41,8227,398,1400.2,0,0,0
463,2017-10-25,11BIT,PL11BTS00015,PLN,167.0,168.6,160.95,164.0,-2.35,17853,528,2936.57,0,0,0
464,2017-10-26,11BIT,PL11BTS00015,PLN,164.9,174.35,164.9,172.5,5.18,6773,231,1164.0,0,0,0
465,2017-10-27,11BIT,PL11BTS00015,PLN,176.85,176.85,175.0,175.95,2.0,5168,149,909.79,0,0,0
466,2017-10-30,11BIT,PL11BTS00015,PLN,177.9,179.4,173.0,174.95,-0.57,7361,155,1287.35,0,0,0
467,2017-10-31,11BIT,PL11BTS00015,PLN,177.95,177.95,172.5,173.7,-0.71,9717,114,1688.42,0,0,0
468,2017-11-02,11BIT,PL11BTS00015,PLN,175.0,175.0,168.1,169.0,-2.71,5578,224,950.41,0,0,0
469,2017-11-03,11BIT,PL11BTS00015,PLN,170.0,170.0,167.0,167.8,-0.71,6694,179,1123.91,0,0,0
470,2017-11-06,11BIT,PL11BTS00015,PLN,167.8,168.0,156.65,160.0,-4.65,19959,572,3238.87,0,0,0
471,2017-11-07,11BIT,PL11BTS00015,PLN,163.0,168.4,161.0,168.4,5.25,12661,293,2068.55,0,0,0
472,2017-11-08,11BIT,PL11BTS00015,PLN,170.0,175.0,168.65,169.8,0.83,3984,233,687.09,0,0,0
473,2017-11-09,11BIT,PL11BTS00015,PLN,169.8,169.8,164.25,165.3,-2.65,2829,142,469.26,0,0,0
474,2017-11-10,11BIT,PL11BTS00015,PLN,165.4,167.95,164.75,166.9,0.97,1254,90,208.85,0,0,0
475,2017-11-13,11BIT,PL11BTS00015,PLN,167.5,170.5,162.3,168.6,1.02,3389,145,564.98,0,0,0
476,2017-11-14,11BIT,PL11BTS00015,PLN,169.1,172.0,167.55,169.0,0.24,3023,146,510.34,0,0,0
477,2017-11-15,11BIT,PL11BTS00015,PLN,172.0,173.0,164.1,164.25,-2.81,3976,173,668.67,0,0,0
478,2017-11-16,11BIT,PL11BTS00015,PLN,164.0,164.75,158.05,159.6,-2.83,8166,320,1314.54,0,0,0
479,2017-11-17,11BIT,PL11BTS00015,PLN,155.0,166.5,153.0,166.5,4.32,10473,392,1664.24,0,0,0
480,2017-11-20,11BIT,PL11BTS00015,PLN,168.95,176.95,168.0,176.8,6.19,15508,344,2713.94,0,0,0
481,2017-11-21,11BIT,PL11BTS00015,PLN,176.8,182.55,176.8,181.1,2.43,5603,234,1015.69,0,0,0
482,2017-11-22,11BIT,PL11BTS00015,PLN,181.95,181.95,178.15,179.9,-0.66,2832,114,510.37,0,0,0
483,2017-11-23,11BIT,PL11BTS00015,PLN,180.0,181.0,179.9,180.55,0.36,1221,60,220.23,0,0,0
484,2017-11-24,11BIT,PL11BTS00015,PLN,182.0,182.5,179.45,180.45,-0.06,4379,96,794.05,0,0,0
485,2017-11-27,11BIT,PL11BTS00015,PLN,182.0,183.9,178.05,181.9,0.8,4083,159,739.4,0,0,0
486,2017-11-28,11BIT,PL11BTS00015,PLN,182.0,182.9,181.2,182.45,0.3,4459,117,813.15,0,0,0
487,2017-11-29,11BIT,PL11BTS00015,PLN,182.5,183.0,180.0,180.0,-1.34,5818,94,1059.45,0,0,0
488,2017-11-30,11BIT,PL11BTS00015,PLN,179.0,180.0,171.0,180.0,0.0,11275,245,1974.7,0,0,0
489,2017-12-01,11BIT,PL11BTS00015,PLN,181.5,181.5,173.0,174.4,-3.11,1847,88,323.35,0,0,0
490,2017-12-04,11BIT,PL11BTS00015,PLN,174.05,174.05,170.0,172.2,-1.26,2395,104,411.18,0,0,0
491,2017-12-05,11BIT,PL11BTS00015,PLN,171.2,179.0,171.2,179.0,3.95,1826,103,321.09,0,0,0
492,2017-12-06,11BIT,PL11BTS00015,PLN,179.9,179.9,175.0,176.7,-1.28,1042,76,184.97,0,0,0
493,2017-12-07,11BIT,PL11BTS00015,PLN,176.7,176.7,175.0,176.0,-0.4,266,29,46.73,0,0,0
494,2017-12-08,11BIT,PL11BTS00015,PLN,176.7,176.75,173.6,175.0,-0.57,2296,120,401.49,0,0,0
495,2017-12-11,11BIT,PL11BTS00015,PLN,175.0,176.8,174.0,176.5,0.86,1308,64,229.06,0,0,0
496,2017-12-12,11BIT,PL11BTS00015,PLN,174.5,177.0,167.6,175.8,-0.4,3636,139,625.86,0,0,0
497,2017-12-13,11BIT,PL11BTS00015,PLN,174.0,175.8,172.95,173.0,-1.59,3774,92,656.66,0,0,0
498,2017-12-14,11BIT,PL11BTS00015,PLN,174.0,175.7,169.15,173.0,0.0,4642,114,795.39,0,0,0
499,2017-12-15,11BIT,PL11BTS00015,PLN,170.8,175.9,169.1,175.8,1.62,5380,133,929.45,0,0,0
500,2017-12-18,11BIT,PL11BTS00015,PLN,177.0,189.2,176.9,187.4,6.6,8074,301,1496.92,0,0,0
501,2017-12-19,11BIT,PL11BTS00015,PLN,189.0,199.15,188.0,194.5,3.79,21015,478,4085.61,0,0,0
502,2017-12-20,11BIT,PL11BTS00015,PLN,194.7,196.9,191.0,191.05,-1.77,4776,188,923.79,0,0,0
503,2017-12-21,11BIT,PL11BTS00015,PLN,191.95,194.45,191.05,192.35,0.68,2351,95,453.09,0,0,0
504,2017-12-22,11BIT,PL11BTS00015,PLN,194.0,194.0,188.95,189.2,-1.64,6816,154,1297.0,0,0,0
505,2017-12-27,11BIT,PL11BTS00015,PLN,191.0,191.0,187.1,187.1,-1.11,4218,168,796.29,0,0,0
506,2017-12-28,11BIT,PL11BTS00015,PLN,188.5,194.9,188.0,194.2,3.79,6721,230,1283.48,0,0,0
507,2017-12-29,11BIT,PL11BTS00015,PLN,195.0,198.0,194.0,198.0,1.96,9115,201,1786.74,0,0,0
508,2018-01-03,11BIT,PL11BTS00015,PLN,200.0,203.0,199.0,200.5,1.26,13949,296,2801.57,0,0,0
509,2018-01-04,11BIT,PL11BTS00015,PLN,202.0,203.5,200.0,202.5,1.0,3991,159,805.0,0,0,0
510,2018-01-05,11BIT,PL11BTS00015,PLN,202.5,202.5,200.0,202.0,-0.25,3039,120,612.4,0,0,0
511,2018-01-08,11BIT,PL11BTS00015,PLN,202.0,205.0,202.0,205.0,1.49,7415,181,1513.49,0,0,0
512,2018-01-09,11BIT,PL11BTS00015,PLN,206.0,207.0,205.5,206.5,0.73,3751,200,773.64,0,0,0
513,2018-01-10,11BIT,PL11BTS00015,PLN,206.5,207.0,200.0,201.0,-2.66,2868,171,580.8,0,0,0
514,2018-01-11,11BIT,PL11BTS00015,PLN,204.0,207.0,203.0,206.5,2.74,1745,122,358.32,0,0,0
515,2018-01-12,11BIT,PL11BTS00015,PLN,204.0,207.0,203.5,205.0,-0.73,2256,116,462.19,0,0,0
516,2018-01-15,11BIT,PL11BTS00015,PLN,203.5,203.5,191.2,201.0,-1.95,8219,350,1633.69,0,0,0
517,2018-01-16,11BIT,PL11BTS00015,PLN,201.0,208.0,198.0,208.0,3.48,9866,252,2012.52,0,0,0
518,2018-01-17,11BIT,PL11BTS00015,PLN,206.5,210.0,206.0,207.5,-0.24,4408,176,917.27,0,0,0
519,2018-01-18,11BIT,PL11BTS00015,PLN,208.0,208.0,203.5,206.0,-0.72,1386,100,285.32,0,0,0
520,2018-01-19,11BIT,PL11BTS00015,PLN,206.5,210.0,206.5,209.0,1.46,10041,295,2094.53,0,0,0
521,2018-01-22,11BIT,PL11BTS00015,PLN,209.5,209.5,208.0,209.0,0.0,3778,113,788.96,0,0,0
522,2018-01-23,11BIT,PL11BTS00015,PLN,209.0,215.0,207.0,207.0,-0.96,18534,492,3923.32,0,0,0
523,2018-01-24,11BIT,PL11BTS00015,PLN,206.5,210.0,198.2,204.5,-1.21,7098,293,1455.59,0,0,0
524,2018-01-25,11BIT,PL11BTS00015,PLN,204.5,208.5,204.5,206.0,0.73,3461,105,717.31,0,0,0
525,2018-01-26,11BIT,PL11BTS00015,PLN,205.0,215.0,202.5,214.0,3.88,10812,392,2254.83,0,0,0
526,2018-01-29,11BIT,PL11BTS00015,PLN,215.0,215.0,203.5,213.0,-0.47,12651,401,2656.15,0,0,0
527,2018-01-30,11BIT,PL11BTS00015,PLN,212.5,214.5,212.0,213.5,0.23,4816,134,1028.83,0,0,0
528,2018-01-31,11BIT,PL11BTS00015,PLN,212.0,214.5,212.0,213.0,-0.23,2922,87,624.48,0,0,0
529,2018-02-01,11BIT,PL11BTS00015,PLN,213.0,215.0,210.0,213.0,0.0,3328,153,707.21,0,0,0
530,2018-02-02,11BIT,PL11BTS00015,PLN,214.0,214.5,205.0,211.5,-0.7,8818,376,1844.45,0,0,0
531,2018-02-05,11BIT,PL11BTS00015,PLN,211.0,211.0,207.0,209.0,-1.18,5164,181,1078.19,0,0,0
532,2018-02-06,11BIT,PL11BTS00015,PLN,198.6,206.0,191.6,204.5,-2.15,24356,919,4865.25,0,0,0
533,2018-02-07,11BIT,PL11BTS00015,PLN,205.0,212.5,205.0,210.0,2.69,9831,213,2067.8,0,0,0
534,2018-02-08,11BIT,PL11BTS00015,PLN,209.5,211.0,207.0,207.5,-1.19,1789,95,373.85,0,0,0
535,2018-02-09,11BIT,PL11BTS00015,PLN,202.0,206.5,201.5,205.0,-1.2,5256,227,1069.23,0,0,0
536,2018-02-12,11BIT,PL11BTS00015,PLN,207.5,209.0,206.0,207.0,0.98,2675,84,554.86,0,0,0
537,2018-02-13,11BIT,PL11BTS00015,PLN,210.0,212.5,207.0,210.5,1.69,7482,163,1575.73,0,0,0
538,2018-02-14,11BIT,PL11BTS00015,PLN,210.0,212.0,209.0,209.0,-0.71,2816,122,594.29,0,0,0
539,2018-02-15,11BIT,PL11BTS00015,PLN,211.0,214.0,210.0,211.5,1.2,4100,171,870.51,0,0,0
540,2018-02-16,11BIT,PL11BTS00015,PLN,212.0,213.5,209.0,211.0,-0.24,3264,129,687.37,0,0,0
541,2018-02-19,11BIT,PL11BTS00015,PLN,212.5,212.5,209.5,210.0,-0.47,2342,85,492.37,0,0,0
542,2018-02-20,11BIT,PL11BTS00015,PLN,210.0,211.0,210.0,210.0,0.0,1387,70,292.07,0,0,0
543,2018-02-21,11BIT,PL11BTS00015,PLN,211.0,211.0,209.0,210.0,0.0,1725,68,362.21,0,0,0
544,2018-02-22,11BIT,PL11BTS00015,PLN,210.5,211.5,208.0,211.5,0.71,2962,110,620.92,0,0,0
545,2018-02-23,11BIT,PL11BTS00015,PLN,211.0,213.5,210.0,212.0,0.24,2122,81,449.6,0,0,0
546,2018-02-26,11BIT,PL11BTS00015,PLN,213.5,214.0,211.5,211.5,-0.24,2201,111,468.04,0,0,0
547,2018-02-27,11BIT,PL11BTS00015,PLN,211.5,213.0,211.0,212.5,0.47,2282,86,484.54,0,0,0
548,2018-02-28,11BIT,PL11BTS00015,PLN,212.5,213.0,205.0,209.5,-1.41,10110,305,2105.95,0,0,0
549,2018-03-01,11BIT,PL11BTS00015,PLN,211.5,211.5,204.5,209.0,-0.24,6065,164,1263.97,0,0,0
550,2018-03-02,11BIT,PL11BTS00015,PLN,205.0,208.0,203.5,204.5,-2.15,5143,203,1056.8,0,0,0
551,2018-03-05,11BIT,PL11BTS00015,PLN,214.0,214.5,210.0,210.0,2.69,9549,239,2029.91,0,0,0
552,2018-03-06,11BIT,PL11BTS00015,PLN,212.5,213.0,211.0,211.5,0.71,2723,87,576.88,0,0,0
553,2018-03-07,11BIT,PL11BTS00015,PLN,212.0,212.0,209.0,209.0,-1.18,4393,129,922.71,0,0,0
554,2018-03-08,11BIT,PL11BTS00015,PLN,210.5,210.5,208.0,210.0,0.48,1678,62,352.52,0,0,0
555,2018-03-09,11BIT,PL11BTS00015,PLN,215.5,225.0,214.0,217.5,3.57,36571,900,8008.59,0,0,0
556,2018-03-12,11BIT,PL11BTS00015,PLN,219.5,219.5,213.0,214.0,-1.61,9746,301,2111.44,0,0,0
557,2018-03-13,11BIT,PL11BTS00015,PLN,216.5,217.0,214.0,214.0,0.0,3830,148,823.55,0,0,0
558,2018-03-14,11BIT,PL11BTS00015,PLN,216.0,216.0,207.0,209.0,-2.34,6740,320,1419.12,0,0,0
559,2018-03-15,11BIT,PL11BTS00015,PLN,211.5,211.5,208.0,211.5,1.2,2147,105,450.54,0,0,0
560,2018-03-16,11BIT,PL11BTS00015,PLN,211.0,211.5,207.5,210.0,-0.71,4294,136,895.75,0,0,0
561,2018-03-19,11BIT,PL11BTS00015,PLN,211.0,211.0,207.0,210.0,0.0,2231,134,464.59,0,0,0
562,2018-03-20,11BIT,PL11BTS00015,PLN,210.0,210.0,205.5,208.0,-0.95,1972,114,408.48,0,0,0
563,2018-03-21,11BIT,PL11BTS00015,PLN,208.0,208.0,206.0,207.0,-0.48,1503,64,311.46,0,0,0
564,2018-03-22,11BIT,PL11BTS00015,PLN,208.0,209.0,205.0,206.0,-0.48,1906,125,393.56,0,0,0
565,2018-03-23,11BIT,PL11BTS00015,PLN,207.0,208.0,196.6,208.0,0.97,7029,306,1425.28,0,0,0
566,2018-03-26,11BIT,PL11BTS00015,PLN,209.0,210.0,206.0,206.5,-0.72,1640,86,341.39,0,0,0
567,2018-03-27,11BIT,PL11BTS00015,PLN,208.5,212.0,208.5,211.5,2.42,2877,135,605.96,0,0,0
568,2018-03-28,11BIT,PL11BTS00015,PLN,211.5,211.5,206.5,207.5,-1.89,1881,112,390.91,0,0,0
569,2018-03-29,11BIT,PL11BTS00015,PLN,208.5,209.0,206.5,209.0,0.72,3200,100,666.44,0,0,0
570,2018-04-03,11BIT,PL11BTS00015,PLN,212.0,213.5,208.0,212.0,1.44,16322,192,3441.59,0,0,0
571,2018-04-04,11BIT,PL11BTS00015,PLN,210.0,219.0,210.0,215.0,1.42,20153,292,4352.24,0,0,0
572,2018-04-05,11BIT,PL11BTS00015,PLN,216.5,218.5,214.5,217.5,1.16,14965,173,3253.32,0,0,0
573,2018-04-06,11BIT,PL11BTS00015,PLN,219.0,230.0,219.0,230.0,5.75,39439,801,8846.28,0,0,0
574,2018-04-09,11BIT,PL11BTS00015,PLN,236.0,240.5,231.0,233.0,1.3,33289,854,7875.15,0,0,0
575,2018-04-10,11BIT,PL11BTS00015,PLN,236.0,237.5,232.0,233.0,0.0,11738,263,2755.63,0,0,0
576,2018-04-11,11BIT,PL11BTS00015,PLN,236.0,243.0,233.0,242.5,4.08,14263,377,3402.94,0,0,0
577,2018-04-12,11BIT,PL11BTS00015,PLN,243.0,247.0,241.0,245.0,1.03,15069,424,3687.11,0,0,0
578,2018-04-13,11BIT,PL11BTS00015,PLN,247.0,247.0,243.0,245.0,0.0,4468,200,1094.62,0,0,0
579,2018-04-16,11BIT,PL11BTS00015,PLN,246.0,257.5,246.0,257.0,4.9,14169,456,3557.34,0,0,0
580,2018-04-17,11BIT,PL11BTS00015,PLN,260.0,265.0,251.0,258.0,0.39,21142,705,5505.6,0,0,0
581,2018-04-18,11BIT,PL11BTS00015,PLN,259.5,259.5,251.0,253.0,-1.94,9980,333,2548.31,0,0,0
582,2018-04-19,11BIT,PL11BTS00015,PLN,252.5,252.5,234.0,239.0,-5.53,36439,1044,8829.08,0,0,0
583,2018-04-20,11BIT,PL11BTS00015,PLN,240.0,248.5,237.0,238.5,-0.21,16820,579,4067.17,0,0,0
584,2018-04-23,11BIT,PL11BTS00015,PLN,243.0,254.5,243.0,250.0,4.82,41084,1094,10187.11,0,0,0
585,2018-04-24,11BIT,PL11BTS00015,PLN,259.5,268.0,253.5,263.0,5.2,59512,1791,15526.54,0,0,0
586,2018-04-25,11BIT,PL11BTS00015,PLN,277.0,288.0,275.0,286.0,8.75,68276,2080,19282.42,0,0,0
587,2018-04-26,11BIT,PL11BTS00015,PLN,289.5,294.0,275.5,280.0,-2.1,42201,1219,11979.71,0,0,0
588,2018-04-27,11BIT,PL11BTS00015,PLN,284.5,306.0,282.0,304.5,8.75,78061,1668,23248.54,0,0,0
589,2018-04-30,11BIT,PL11BTS00015,PLN,322.0,354.0,320.0,348.0,14.29,74473,2316,24928.44,0,0,0
590,2018-05-02,11BIT,PL11BTS00015,PLN,375.0,375.0,339.0,350.0,0.57,44773,1771,15808.01,0,0,0
591,2018-05-04,11BIT,PL11BTS00015,PLN,347.5,360.0,340.5,347.0,-0.86,16204,634,5701.3,0,0,0
592,2018-05-07,11BIT,PL11BTS00015,PLN,359.0,376.0,356.0,374.5,7.93,41551,1485,15215.2,0,0,0
593,2018-05-08,11BIT,PL11BTS00015,PLN,375.0,394.0,375.0,388.5,3.74,44629,1595,17294.96,0,0,0
594,2018-05-09,11BIT,PL11BTS00015,PLN,370.5,405.0,353.0,392.0,0.9,91841,2810,34879.51,0,0,0
595,2018-05-10,11BIT,PL11BTS00015,PLN,397.0,404.0,380.0,383.5,-2.17,18967,913,7424.89,0,0,0
596,2018-05-11,11BIT,PL11BTS00015,PLN,393.0,441.0,387.5,441.0,14.99,64688,2031,26813.09,0,0,0
597,2018-05-14,11BIT,PL11BTS00015,PLN,459.5,518.0,458.5,515.0,16.78,118059,5451,57988.71,0,0,0
598,2018-05-15,11BIT,PL11BTS00015,PLN,505.0,548.0,484.0,529.0,2.72,61873,3025,31934.39,0,0,0
599,2018-05-16,11BIT,PL11BTS00015,PLN,530.0,540.0,495.0,500.0,-5.48,44254,2131,22869.17,0,0,0
600,2018-05-17,11BIT,PL11BTS00015,PLN,498.0,499.0,461.5,481.5,-3.7,53740,2701,25999.28,0,0,0
601,2018-05-18,11BIT,PL11BTS00015,PLN,480.0,485.0,438.5,481.0,-0.1,106136,4070,48621.76,0,0,0
602,2018-05-21,11BIT,PL11BTS00015,PLN,493.0,516.0,488.0,501.0,4.16,43347,2442,21720.95,0,0,0
603,2018-05-22,11BIT,PL11BTS00015,PLN,501.0,509.0,490.0,496.0,-1.0,26996,1283,13510.17,0,0,0
604,2018-05-23,11BIT,PL11BTS00015,PLN,495.0,495.0,484.0,491.0,-1.01,12322,548,6012.96,0,0,0
605,2018-05-24,11BIT,PL11BTS00015,PLN,491.5,495.0,485.5,491.0,0.0,10440,424,5130.78,0,0,0
606,2018-05-25,11BIT,PL11BTS00015,PLN,488.0,499.0,477.0,497.0,1.22,10917,491,5336.67,0,0,0
607,2018-05-28,11BIT,PL11BTS00015,PLN,506.0,509.0,499.0,506.0,1.81,14128,928,7126.36,0,0,0
608,2018-05-29,11BIT,PL11BTS00015,PLN,509.0,510.0,467.0,477.0,-5.73,35221,1472,17181.73,0,0,0
609,2018-05-30,11BIT,PL11BTS00015,PLN,481.0,500.0,470.0,473.0,-0.84,26831,904,12817.75,0,0,0
610,2018-06-01,11BIT,PL11BTS00015,PLN,470.0,470.0,425.0,452.0,-4.44,52713,1512,23619.3,0,0,0
611,2018-06-04,11BIT,PL11BTS00015,PLN,454.0,488.0,452.5,488.0,7.96,20224,902,9496.82,0,0,0
612,2018-06-05,11BIT,PL11BTS00015,PLN,490.0,493.0,475.0,483.5,-0.92,10695,572,5174.48,0,0,0
613,2018-06-06,11BIT,PL11BTS00015,PLN,480.0,484.0,468.0,473.0,-2.17,21693,701,10309.12,0,0,0
614,2018-06-07,11BIT,PL11BTS00015,PLN,473.5,485.0,462.0,479.5,1.37,8725,447,4126.76,0,0,0
615,2018-06-08,11BIT,PL11BTS00015,PLN,471.5,479.0,464.0,475.0,-0.94,13148,407,6150.2,0,0,0
616,2018-06-11,11BIT,PL11BTS00015,PLN,473.0,473.0,451.0,452.5,-4.74,16262,585,7468.49,0,0,0
617,2018-06-12,11BIT,PL11BTS00015,PLN,455.0,470.0,453.5,470.0,3.87,8424,415,3903.99,0,0,0
618,2018-06-13,11BIT,PL11BTS00015,PLN,469.0,476.0,455.0,473.5,0.74,7973,372,3727.52,0,0,0
619,2018-06-14,11BIT,PL11BTS00015,PLN,469.0,495.0,468.0,494.0,4.33,17611,908,8504.65,0,0,0
620,2018-06-15,11BIT,PL11BTS00015,PLN,500.0,505.0,491.0,495.0,0.2,24325,1166,12146.09,0,0,0
621,2018-06-18,11BIT,PL11BTS00015,PLN,496.0,496.0,479.5,480.0,-3.03,8984,386,4365.98,0,0,0
622,2018-06-19,11BIT,PL11BTS00015,PLN,473.0,479.0,458.0,469.5,-2.19,6604,448,3066.68,0,0,0
623,2018-06-20,11BIT,PL11BTS00015,PLN,467.0,478.5,462.0,465.0,-0.96,2424,152,1133.37,0,0,0
624,2018-06-21,11BIT,PL11BTS00015,PLN,463.0,469.0,458.0,460.0,-1.08,4969,189,2297.44,0,0,0
625,2018-06-22,11BIT,PL11BTS00015,PLN,455.0,463.0,452.0,456.5,-0.76,3206,191,1464.7,0,0,0
626,2018-06-25,11BIT,PL11BTS00015,PLN,449.0,465.0,430.0,450.0,-1.42,7751,481,3467.17,0,0,0
627,2018-06-26,11BIT,PL11BTS00015,PLN,450.0,454.0,433.0,434.0,-3.56,15649,506,6933.14,0,0,0
628,2018-06-27,11BIT,PL11BTS00015,PLN,433.5,453.5,421.0,448.0,3.23,10792,509,4761.39,0,0,0
629,2018-06-28,11BIT,PL11BTS00015,PLN,446.0,447.5,435.0,447.5,-0.11,7732,288,3420.57,0,0,0
630,2018-06-29,11BIT,PL11BTS00015,PLN,447.0,454.5,447.0,454.0,1.45,7483,224,3385.19,0,0,0
631,2018-07-02,11BIT,PL11BTS00015,PLN,447.5,447.5,431.0,438.0,-3.52,9377,422,4104.01,0,0,0
632,2018-07-03,11BIT,PL11BTS00015,PLN,436.0,438.0,431.0,431.0,-1.6,8795,355,3803.59,0,0,0
633,2018-07-04,11BIT,PL11BTS00015,PLN,430.0,436.5,422.0,434.0,0.7,10102,474,4311.72,0,0,0
634,2018-07-05,11BIT,PL11BTS00015,PLN,435.5,435.5,428.0,429.5,-1.04,7867,277,3383.22,0,0,0
635,2018-07-06,11BIT,PL11BTS00015,PLN,426.0,428.0,410.0,411.5,-4.19,16401,557,6917.08,0,0,0
636,2018-07-09,11BIT,PL11BTS00015,PLN,412.5,431.0,395.5,425.0,3.28,29883,1179,12177.3,0,0,0
637,2018-07-10,11BIT,PL11BTS00015,PLN,425.5,468.0,425.0,458.0,7.76,23577,1114,10582.46,0,0,0
638,2018-07-11,11BIT,PL11BTS00015,PLN,454.0,454.0,440.5,453.5,-0.98,6055,412,2717.29,0,0,0
639,2018-07-12,11BIT,PL11BTS00015,PLN,450.5,473.0,450.5,469.5,3.53,16567,640,7685.53,0,0,0
640,2018-07-13,11BIT,PL11BTS00015,PLN,475.0,487.0,470.0,479.0,2.02,20572,1053,9890.23,0,0,0
641,2018-07-16,11BIT,PL11BTS00015,PLN,480.0,486.0,472.5,481.0,0.42,11473,441,5495.19,0,0,0
642,2018-07-17,11BIT,PL11BTS00015,PLN,481.5,481.5,441.0,442.0,-8.11,36642,1526,16688.92,0,0,0
643,2018-07-18,11BIT,PL11BTS00015,PLN,440.0,460.0,424.0,437.0,-1.13,27545,1299,12226.4,0,0,0
644,2018-07-19,11BIT,PL11BTS00015,PLN,441.5,447.5,425.0,426.5,-2.4,10438,469,4535.31,0,0,0
645,2018-07-20,11BIT,PL11BTS00015,PLN,423.0,450.0,421.0,431.0,1.06,6045,402,2631.58,0,0,0
646,2018-07-23,11BIT,PL11BTS00015,PLN,431.0,442.0,430.5,432.0,0.23,5527,322,2403.69,0,0,0
647,2018-07-24,11BIT,PL11BTS00015,PLN,435.5,440.0,424.0,426.0,-1.39,15396,630,6638.38,0,0,0
648,2018-07-25,11BIT,PL11BTS00015,PLN,433.5,433.5,426.0,427.0,0.23,6508,295,2792.74,0,0,0
649,2018-07-26,11BIT,PL11BTS00015,PLN,429.0,438.0,426.0,434.5,1.76,6243,349,2696.04,0,0,0
650,2018-07-27,11BIT,PL11BTS00015,PLN,439.0,454.5,437.0,449.0,3.34,21392,1027,9553.04,0,0,0
651,2018-07-30,11BIT,PL11BTS00015,PLN,450.5,457.0,445.0,445.0,-0.89,20256,641,9143.66,0,0,0
652,2018-07-31,11BIT,PL11BTS00015,PLN,445.0,445.0,435.0,435.0,-2.25,8138,422,3552.73,0,0,0
653,2018-08-01,11BIT,PL11BTS00015,PLN,439.5,439.5,430.0,432.5,-0.57,3051,231,1323.97,0,0,0
654,2018-08-02,11BIT,PL11BTS00015,PLN,435.0,450.5,434.0,441.0,1.97,8570,370,3817.39,0,0,0
655,2018-08-03,11BIT,PL11BTS00015,PLN,443.5,457.0,440.0,449.5,1.93,7806,403,3505.14,0,0,0
656,2018-08-06,11BIT,PL11BTS00015,PLN,453.0,453.0,438.0,441.0,-1.89,3508,241,1551.37,0,0,0
657,2018-08-07,11BIT,PL11BTS00015,PLN,445.0,448.0,440.0,444.0,0.68,2252,176,997.34,0,0,0
658,2018-08-08,11BIT,PL11BTS00015,PLN,443.0,452.5,443.0,449.5,1.24,2553,231,1147.33,0,0,0
659,2018-08-09,11BIT,PL11BTS00015,PLN,450.0,452.5,445.0,447.0,-0.56,4833,267,2170.12,0,0,0
